internalCode	providerCode	name	provider	neto	iva	netoIva	minimumTotal	sellPrice	stock	minimumStock
11392	RA169	AMPOLLETA HALOGENA H11 55W 12V MISHIMA	MERCOCHILE	1.890	359	2.249	4.416	4.500		
11559	O170703	AMPOLLETA HALOGENA H12 12V 53W	REP AUSTRAL	1.965	373	2.338	4.591	4.500		
11552	O170775	AMPOLLETA HALOGENA H13 12V 60/55W	REP AUSTRAL	1.865	354	2.219	4.358	4.500		
11695	O170758	AMPOLLETA HALOGENA H3 12 V 100W 	REP AUSTRAL	494	94	588	1.154	2.000		
11429	O170629	AMPOLLETA HALOGENA H3 12V 55W	REP AUSTRAL	346	66	412	808	2.000		
11428	O170734	AMPOLLETA HALOGENA H3 24V 70W	REP AUSTRAL	986	187	1.173	2.304	2.500		
11439	8374	AMPOLLETA HALOGENA H3 24V 70W	BRM	680	129	809	1.589	2.500		
11424	O170761	AMPOLLETA HALOGENA H4 12V 60/55W P43	REP AUSTRAL	865	164	1.029	2.021	2.700		
11555	O170785	AMPOLLETA HALOGENA H4 24V 75/70W	REP AUSTRAL	990	188	1.178	2.313	3.000		
11556	O170729	AMPOLLETA HALOGENA H4 24V 75/70W  BLANCA BRILLANTE	REP AUSTRAL	990	188	1.178	2.313	3.200		
11550	O170766	AMPOLLETA HALOGENA H4 B2 12V 100/90W P43 CLANCO BRILLANTE	REP AUSTRAL	1.022	194	1.216	2.388	3.000		
11425	O170765	AMPOLLETA HALOGENA H4 B2 60/55W BLANCO BRILLANTE	REP AUSTRAL	1.022	194	1.216	2.388	2.700		
11691	O860743	AMPOLLETA HALOGENA H4 LED HIGH ENERGY LIMA	REP AUSTRAL	35.707	6.784	42.491	83.431	85.000		
11689	O170685	AMPOLLETA HALOGENA H4 PLATINUM 12V 60/55W 	REP AUSTRAL	1.022	194	1.216	2.388	3.000		
11427	O170768	AMPOLLETA HALOGENA H7 12V 55W	REP AUSTRAL	975	185	1.160	2.278	3.000		
11393	RA 198	AMPOLLETA HALOGENA H7 12V 55W BLANCA MISHIMA	MERCOCHILE	1.050	200	1.250	2.453	3.300		
11083	ID-001-7070	AMPOLLETA HALOGENA H7 12V 55W PX26D	IMBRA	1.071	203	1.274	2.502	2.700		
11269	O020124	AMPOLLETA HALOGENA H7 12V 55W PX26D FLOSER	REP AUSTRAL	1.755	333	2.088	4.101	4.500		
11635	8752	AMPOLLETA HALOGENA H7 12V 55WW BRM	BRM	1.090	207	1.297	2.547	2.900		
11394	RA196	AMPOLLETA HALOGENA H7 24V 100W BLANCA MISHIMA	MERCOCHILE	1.050	200	1.250	2.453	3.300		
11597	O020125	AMPOLLETA HALOGENA H7 24V 70W FLOSSER	REP AUSTRAL	3.512	667	4.179	8.206	8.300		
11553	O170787	AMPOLLETA HALOGENA H7 24V 70W LIMASTAR	REP AUSTRAL	986	187	1.173	2.304	3.000		
11580	O170769	AMPOLLETA HALOGENA H7 B2 100W LIMA	REP AUSTRAL	958	182	1.140	2.238	3.300		
11693	O170768	AMPOLLETA HALOGENA H7 B2 12V 55W BLANCO BRILLANTE	REP AUSTRAL	975	185	1.160	2.278	2.900		
11426	O170698	AMPOLLETA HALOGENA H8 12V 55W 11B LIMASTAR	REP AUSTRAL	1.583	301	1.884	3.699	4.000		
11690	O170687	AMPOLLETA HALOGENA PLATINUM 12V 100/90W 	REP AUSTRAL	1.029	196	1.225	2.404	3.000		
11579	O170759	AMPOLLETA HAOLOGENA H3 B4 12V 55W LIMA	REP AUSTRAL	494	94	588	1.154	2.500		
11694	O170757	AMPOLLETA HOLEGENA H3 12V 55W 	REP AUSTRAL	495	94	589	1.157	2.000		
10156	O160701	AMPOLLETA LED  COLA PESCADO AZUL ANGULO 95°	REP AUSTRAL	504	96	600	1.178	1.000		
10157	O160702	AMPOLLETA LED  COLA PESCADO VERDE ANGULO 95°	REP AUSTRAL	504	96	600	1.178	1.000		
11466	T3	AMPOLLETA LED 12V T3	BRM	42	8	50	98	200		
10158	O160822	AMPOLLETA LED 16LED 12V 11X36MM SV8,5 BLANCA	REP AUSTRAL	1.148	218	1.366	2.682	3.500		
10159	O160815	AMPOLLETA LED 1LED 12V 11X31MM SB8,5 BLANCA	REP AUSTRAL	1.170	222	1.392	2.734	3.000		
11210	1157-5050	AMPOLLETA LED 2 CONTACTOS ESTROBOSCOPICA BLANCA 13 SMD PAR	MERCOCHILE	3.590	682	4.272	8.388	8.500		
10160	O160825	AMPOLLETA LED 2LED 12V 11X39MM SV8,5 BLANCA	REP AUSTRAL	1.414	269	1.683	3.304	3.500		
10161	O160819	AMPOLLETA LED 4LED 12V 11X36MM SV8,5 BLANCA	REP AUSTRAL	1.124	214	1.338	2.626	3.000		
10162	O160827	AMPOLLETA LED 6LED 12V 11X44MM SV8,5 BLANCA	REP AUSTRAL	781	148	929	1.825	2.500		
10163	O160705	AMPOLLETA LED COLA PESCADO AMARILLA ANGULO 95°	REP AUSTRAL	504	96	600	1.178	1.000		
10164	O160704	AMPOLLETA LED COLA PESCADO BLANCA ANGULO 95° 	REP AUSTRAL	237	45	282	554	1.000		
10165	O40010044	AMPOLLETA LED COLA PESCADO MEDIANA T10 12V 2 UNID	BENLUB	756	144	900	1.766	1.000		
10166	O163038	AMPOLLETA LED COLA PESCADO MEDIANA T10 12V AZUL BLISTER	REP AUSTRAL	987	188	1.175	2.306	2.000		
10167	O160703	AMPOLLETA LED COLA PESCADO ROJA ANGULO 95°	REP AUSTRAL	504	96	600	1.178	1.000		
10168	O160719	AMPOLLETA LED DOME-F 12V	REP AUSTRAL	3.563	677	4.240	8.325	8.500		
11209	RL27	AMPOLLETA LED PINTO FIJO COLA PESCADO BLANCA	MERCOCHILE	495	94	589	1.157	1.300		
11687	O860902	AMPOLLETA LED T10 12 LED LIMA	REP AUSTRAL	551	105	656	1.287	1.500		
10169	O163048	AMPOLLETA LED T-10 12V 1 LED TRANSPARENTE BLISTER	REP AUSTRAL	895	170	1.065	2.091	2.100		
11655	L108A	AMPOLLETA LED T10 8 LED AZUL	BRM	595	113	708	1.390	1.500		
11686	O860901	AMPOLLETA LED T10 8LED LIMA	REP AUSTRAL	551	105	656	1.287	1.300		
11470	L10A	AMPOLLETA LED T10 AZUL	BRM	259	49	308	605	1.000		
11208	RL41	AMPOLLETA LED T10 EXPANSIVO BLANCA	MERCOCHILE	495	94	589	1.157	1.300		
11520	COB3112	AMPOLLETA LED TIPO FUSIBLE 10X31  	MERCOCHILE	690	131	821	1.612	2.000		
11515	XS2835-31	AMPOLLETA LED TIPO FUSIBLE 10X31 10-30V 	MERCOCHILE	1.590	302	1.892	3.715	4.000		
11688	O860925	AMPOLLETA LED TIPO FUSIBLE 10X31 2 LED LIMA	REP AUSTRAL	551	105	656	1.287	1.500		
11521	COB3612	AMPOLLETA LED TIPO FUSIBLE 10X36  	MERCOCHILE	790	150	940	1.846	2.000		
11516	XS2835-36	AMPOLLETA LED TIPO FUSIBLE 10X36 10-30V	MERCOCHILE	1.690	321	2.011	3.949	4.000		
11522	COB 3912	AMPOLLETA LED TIPO FUSIBLE 10X39  	MERCOCHILE	890	169	1.059	2.080	2.200		
11517	XS2835-39	AMPOLLETA LED TIPO FUSIBLE 10X39 10-30V	MERCOCHILE	1.790	340	2.130	4.182	4.200		
11518	XS2835-41	AMPOLLETA LED TIPO FUSIBLE 11X41 10-30V	MERCOCHILE	1.890	359	2.249	4.416	4.500		
11433	O160579	AMPOLLETA MOTO 12V 25/25W P15D-25-1	REP AUSTRAL	203	39	242	474	1.000		
11707	PX43T	AMPOLLETA MOTO 12V 35/35 PX43T	BRM	810	154	964	1.893	2.500		
10067	O160634	AMPOLLETA MOTO TIPO VELA  12V 35/35 B-35MM 	REP AUSTRAL	383	73	456	895	1.000		
10070	O160635	AMPOLLETA MOTO TIPO VELA  12V 50/50 B-35MM 	REP AUSTRAL	382	73	455	893	1.000		
10062	O160548	AMPOLLETA PATENTE 12V 10W 	REP AUSTRAL	76	14	90	178	350		
10171	O160549	AMPOLLETA PATENTE 12V 5W T67	REP AUSTRAL	76	14	90	178	350		
10074	O160551	AMPOLLETA PATENTE 24V 10W	REP AUSTRAL	76	14	90	178	400		
10172	O020244	AMPOLLETA PATENTE TIPO 67 2 CONTACTO P/P 24V 10W FLOSSER	REP AUSTRAL	298	57	355	696	700		
11484	O160937	AMPOLLETA PIOJITO 12V 1,2W TRANSP	REP AUSTRAL	72	14	86	168	250		
10173	O160512	AMPOLLETA PIOJITO 12V 2W	REP AUSTRAL	76	14	90	178	350		
11704	T524	AMPOLLETA PIOJITO T3 24V 3W	BRM	50	10	60	117	200		
11405	RA222	AMPOLLETA PIOJITO T5 12V BLANCA MISHIMA	MERCOCHILE	82	16	98	192	250		
10174	O50010248	AMPOLLETA T11/28	BENLUB	151	29	180	353	500		
11645	O160954	AMPOLLETA T20 12V 21W LIMA	REP AUSTRAL	322	61	383	752	1.000		
11467	T3V	AMPOLLETA T3 12V  VERDE	BRM	48	9	57	112	200		
11469	T3A	AMPOLLETA T3 12V AZUL T3A	BRM	48	9	57	112	200		
11468	T3R	AMPOLLETA T3 12V ROJA T3R	BRM	48	9	57	112	200		
10175	O160504	AMPOLLETA TABLERO G11 12V 3W 53	REP AUSTRAL	51	10	61	119	350		
10176	O160501	AMPOLLETA TABLERO GLOBO CHICO 24V 3W 53	REP AUSTRAL	76	14	90	178	350		
11186	O160502	AMPOLLETA TABLERO TIPO BALA 12V 3W	REP AUSTRAL	68	13	81	159	350		
10059	O160531	AMPOLLETA TIPO  FUSIBBLE 12V 10W 10X36	REP AUSTRAL	76	14	90	178	350		
10177	O020181	AMPOLLETA TIPO 1034 12V32/4CP 2 CTO P/D FLOSSER	REP AUSTRAL	207	39	246	484	500		
11480	O020240	AMPOLLETA TIPO 67 1C 12V 10W FLOSSER	REP AUSTRAL	137	26	163	320	400		
10178	O160640	AMPOLLETA TIPO 93 1 CONTACTO CENTRAL 12V 21W	REP AUSTRAL	126	24	150	294	500		
11396	TG50363	AMPOLLETA TIPO FUSIBLE  10X36 LED BLANCA	MERCOCHILE	495	94	589	1.157	1.500		
10063	O160535	AMPOLLETA TIPO FUSIBLE  12V 10W  11X39	REP AUSTRAL	76	14	90	178	350		
10060	O160526	AMPOLLETA TIPO FUSIBLE  12V 10W 8X31 	REP AUSTRAL	76	14	90	178	350		
10068	O160563	AMPOLLETA TIPO FUSIBLE  12V 3W 8X28	REP AUSTRAL	84	16	100	196	350		
10076	O160543	AMPOLLETA TIPO FUSIBLE  24V 10W 11X44	REP AUSTRAL	76	14	90	178	350		
11624	O160940	AMPOLLETA TIPO FUSIBLE 10X31 12V 5W TRASPARENTE	REP AUSTRAL	72	14	86	168	350		
11423	O160948	AMPOLLETA TIPO FUSIBLE 10X36 12V 5W BLANCA	REP AUSTRAL	72	14	86	168	350		
10985	O50010247	AMPOLLETA TIPO FUSIBLE 11X31 BLANCA	BENLUB	143	27	170	334	350		
11485	O160952	AMPOLLETA TIPO FUSIBLE 11X44 12V 10W TRASNP	REP AUSTRAL	79	15	94	185	350		
10179	O160533	AMPOLLETA TIPO FUSIBLE 12V 10W 11X36MM	REP AUSTRAL	84	16	100	196	350		
10061	O160527	AMPOLLETA TIPO FUSIBLE 12V 10W 8X36 	REP AUSTRAL	76	14	90	178	350		
10075	O160539	AMPOLLETA TIPO FUSIBLE 24V 10W 10X31	REP AUSTRAL	76	14	90	178	350		
10077	O160532	AMPOLLETA TIPO FUSIBLE 24V 5W 10X36	REP AUSTRAL	76	14	90	178	350		
11201	RA224	AMPOLLETA TIPO FUSIBLE T10X31 12V BLANCA MISHIMA	MERCOCHILE	83	16	99	194	350		
11202	RA232	AMPOLLETA TIPO FUSIBLE T10X39 12V 10W MISHIMA 5721	MERCOCHILE	105	20	125	245	350		
11203	RA234	AMPOLLETA TIPO FUSIBLE T11X44 12V 10W MISHIMA	MERCOCHILE	105	20	125	245	350		
11404	RA271	ANPOLLETA COLA PESCADO T10 24V 5W BLANCA MISHIMA	MERCOCHILE	82	16	98	192	350		
10181	O090739	ANTENA PILAR CROMO	REP AUSTRAL	1.147	218	1.365	2.680	3.500		
10182	O090758	ANTENA TAPABARRO GOMA NEGRA	REP AUSTRAL	1.340	255	1.595	3.131	3.500		
10183	O090743	ANTENA UNIVERSAL C/ LLAVE BASE CROMADA	REP AUSTRAL	1.206	229	1.435	2.818	3.500		
10184	O090762	ANTENA VW LUV	REP AUSTRAL	1.206	229	1.435	2.818	3.500		
10180	O90010112	ANTICONGELANTE Y REFRIGERANTE -1 ROJO	BENLUB	1.261	240	1.501	2.946	2.800		
10185	O40010128	ANTICONGELANTE Y REFRIGERANTE 611 VERSACHEM -1	BENLUB	1.336	254	1.590	3.122	3.000		
10186	O40010025	ANTICONGELANTE Y REFRIGERANTE 711 VERSACHEM -3	BENLUB	2.093	398	2.491	4.890	3.900		
10187	O610129	ANTISARRO SISTEMA ENFRIAMIENTO 354ML	REP AUSTRAL	1.412	268	1.680	3.299	3.500		
10188	O390102	AROMA BOTELLA AZAHAR	REP AUSTRAL	2.437	463	2.900	5.694	6.000		
10189	O390105	AROMA BOTELLA BRISA	REP AUSTRAL	2.437	463	2.900	5.694	6.000		
10190	O390101	AROMA BOTELLA FRUTOS DULCES	REP AUSTRAL	2.437	463	2.900	5.694	6.000		
10191	O390107	AROMA BOTELLA MORANGO-FRES	REP AUSTRAL	2.437	463	2.900	5.694	6.000		
10192	O390103	AROMA BOTELLA PETALO ROSAS	REP AUSTRAL	2.437	463	2.900	5.694	6.000		
11474	10199	AROMA FRESCOS MIX AREON	V TAPIA	1.590	302	1.892	3.715	3.600		
10946	99540	ARRANCADOR MOTORES	BRM	1.890	359	2.249	4.416	4.500		
10193	45503-59045-TW	ARTICULACION CREMALLERA DIR TY YARIS 00-07	ALSACIA	2.960	562	3.522	6.916	7.500		
10194	8-94217221-0	ARTICULACION CREMALLERA DIRECCION DER-IZQ CHEV LUV 76-88	ALSACIA	3.030	576	3.606	7.080	7.500		
11245	54501-22000-R	BANDEJA INFERIOR DER HYUNDAI ACCENT 94-00	ALSACIA	12.500	2.375	14.875	29.207	28.500		
11244	54501-25000-R	BANDEJA INFERIOR DER HYUNDAI ACCENT PRIME 00-05	ALSACIA	11.920	2.265	14.185	27.852	27.500		
10195	48068-59055-CH	BANDEJA INFERIOR DER TY YARIS 04-05 BUJE 14MM	ALSACIA	10.990	2.088	13.078	25.679	26.000		
10196	48069-59055-CH	BANDEJA INFERIOR IZA TY YARIS 04-05 BUJE 14MM	ALSACIA	10.990	2.088	13.078	25.679	26.000		
11247	54500-22000-L	BANDEJA INFERIOR IZQ HYUNDAI ACCENT 94-00	ALSACIA	12.500	2.375	14.875	29.207	28.500		
11246	54500-250000-L	BANDEJA INFERIOR IZQ HYUNDAI ACCENT PRIME 00-05	ALSACIA	11.920	2.265	14.185	27.852	27.500		
11664	1HP0511	BOBINA ENCENDIDO ELECTRONICA 819	V TAPIA	5.476	1.040	6.516	12.795	13.000		
10197	O374008	BOBINA NEGRA	REP AUSTRAL	6.272	1.192	7.464	14.655	15.000		
10198	O031330	BOCINA AIRE CAMION C/TROMPETAS CORTAS	REP AUSTRAL	9.731	1.849	11.580	22.737	17.000		
10199	O031311	BOCINA CARACOL 12V C/ RELAY	REP AUSTRAL	3.294	626	3.920	7.697	8.000		
11416	AF302CC	"BOCINA CARACOL PAR 12V 3"" BOBINA DE COBRE "	MERCOCHILE	3.990	758	4.748	9.323	9.500		
10200	O031356	BOCINA CON COMPRESOR 2 TROMPETAS	REP AUSTRAL	5.559	1.056	6.615	12.989	12.000		
10201	O031333	BOCINA CON COMPRESOR 24V 2 CORNETAS	REP AUSTRAL	5.559	1.056	6.615	12.989	12.000		
10202	O031358	BOCINA CON COMPRESOR 5 TROMPETAS (DIXIE)	REP AUSTRAL	10.588	2.012	12.600	24.739	25.000		
11417	AF45CC	BOCINA DE PLATO PAR 3 1/2 BOBINA DE COBRE	MERCOCHILE	3.790	720	4.510	8.855	9.200		
11329	AF20CC	"BOCINA DE PLATO PAR 3"" BOBINA COBRE EXPRESS"	MERCOCHILE	3.590	682	4.272	8.388	8.500		
10203	O031315	BOCINA ELECTRICA DE AIRE	REP AUSTRAL	8.382	1.593	9.975	19.585	19.000		
10204	O031321	BOCINA PLATO ROJO 12V 	REP AUSTRAL	2.034	386	2.420	4.753	5.000		
11418	RS51	BOCINA SIRENA ALARMA 8 TONOS 12V 30W	MERCOCHILE	2.750	523	3.273	6.425	8.000		
11093	F01	BOMBA  BENCINA  ELECTRICA UNIVERSAL	BRM	8.990	1.708	10.698	21.005	22.000		
10205	8-94202-463-0-C	BOMBA ACEITE MOTOR CHEV LUV 76-87 G161Z 1,6/ 81-86 G180Z 1,8	ALSACIA	15.880	3.017	18.897	37.104	36.000		
10206	WP-689414	BOMBA AGUA GWIS-22A CHEV LUV 2,3 4ZD1 86/TROOPER 2,3 4ZD1	ALSACIA	8.650	1.644	10.294	20.211	20.000		
10207	WP-694155	BOMBA AGUA GWIS-29A CHEV LUV 1,6 4ZD1 89-97 OEM 8-94155-065-0	ALSACIA	8.740	1.661	10.401	20.421	20.000		
10208	8-94202477-1	BOMBA AGUA GWS-014 CHV LUV 1,6 G161Z 1,8 G180Z G200Z 2,0	ALSACIA	14.380	2.732	17.112	33.599	40.000		
11531	P503	BOMBA BENCINA ELECTRICA	MERCOCHILE	9.560	1.816	11.376	22.337	22.000		
11248	WP-626901	BOMBA DE AGUA GWKR-111A HYUNDAI ACCENT PRIME 1,5 DOHC 99-03 KIA RIO	ALSACIA	10.180	1.934	12.114	23.786	23.500		
11249	41810-2D100	BOMBA EMBRAGUE HYUNDAI ELANTRA 2,0 DIESEL 2000 ELANTRA 1620 MPI	ALSACIA	17.620	3.348	20.968	41.170	40.000		
10209	K64-255N	BOMBA INYECTORA CARBURADOR CHEV G161Z 1,6 81-88 G200Z 2,0	ALSACIA	2.340	445	2.785	5.468	6.000		
10210	K64-8051H	BOMBA INYECTORA CARBURADOR CHEV LUV 2,3 4ZD1/TROPPER	ALSACIA	1.600	304	1.904	3.738	4.500		
11356	O150302	BOMBA SAPITO DE AGUA	REP AUSTRAL	1.857	353	2.210	4.339	4.900		
11355	O150303	BOMBA SAPITO DE AGUA 	REP AUSTRAL	1.642	312	1.954	3.837	4.900		
11353	O150301	BOMBA SAPITO DE AGUA TY	REP AUSTRAL	1.786	339	2.125	4.173	4.900		
11354	O150304	BOMBA SAPITO DE AGUA UNIVERSAL	REP AUSTRAL	1.715	326	2.041	4.007	4.900		
11322	ZE0673	BORNE BATERIAS BRONCE RECTO	MERCOCHILE	890	169	1.059	2.080	3.500		
10211	O40010022	BORNE DE BATERIA BRONCE CAMION 	BENLUB	1.051	200	1.251	2.456	2.500		
10212	O40010026	BORNE DE BATERIA BRONCE ESTÁNDAR 	BENLUB	757	144	901	1.769	2.000		
10213	O40010053	BORNE DE BATERIA BRONCE JAPONES 	BENLUB	756	144	900	1.766	1.500		
10214	2245026	BORNE DE BATERIA F/D POSITIVO NEGATIVO DISPLAY	REP AUSTRAL	2.941	559	3.500	6.872	6.700		
10215	2245027	BORNE DE BATERIA F/J POSITIVO NEGATIVO DISPLAY	REP AUSTRAL	1.664	316	1.980	3.888	3.800		
10216	2245037	BORNE DE BATERIA F/R NEGATIVO	REP AUSTRAL	706	134	840	1.650	1.500		
10217	2245024	BORNE DE BATERIA F/R POSTIVO-NEGATIVO DISPLAY	REP AUSTRAL	1.700	323	2.023	3.972	3.800		
10218	2245008	BORNE DE BATERIA FLANCHE JAPONES F/J POSITIVO	REP AUSTRAL	706	134	840	1.650	1.500		
10219	2245007	BORNE DE BATERIA FLANCHE RECTO POSITIVO	REP AUSTRAL	756	144	900	1.766	1.500		
10220	O154944	BOTON COLOR ROJO ON-OF	REP AUSTRAL	639	121	760	1.493	1.500		
11222	3080009B	BOTON DE BOCINA O ARRANQUE	MERCOCHILE	470	89	559	1.098	1.500		
11637	26B	BOTON DE BOCINA ROJO	BRM	490	93	583	1.145	1.200		
10221	2100231	BOTON DE PARTIDA SSB-352 NEW ERA	REP AUSTRAL	3.395	645	4.040	7.933	7.600		
11458	1795	BOTON NEGRO ON-OF	BRM	250	48	298	584	900		
11698	20D	BOTON ON OF CON LUZ LED ROJA	BRM	795	151	946	1.858	2.000		
10222	O40010058	BOTON PARTIDA  BRM	BENLUB	546	104	650	1.276	1.500		
10223	O152305	BOTON PARTIDA METALICO UNIVERSAL	REP AUSTRAL	679	129	808	1.587	2.000		
11384	33B	BOTON PULSADOR REDONDO ROJO	BRM	350	67	417	818	950		
10224	NA-072-7230BE	BROCHE BEIGE	IMBRA	132	25	157	308	350		
10225	NA-072-7231BE	BROCHE BEIGE	IMBRA	113	21	134	264	350		
11464	C352	BROCHE PLASTICO C352	BRM	148	28	176	346	350		
11463	C392	BROCHE PLASTICO C392	BRM	128	24	152	299	350		
11381	C570	BROCHE PLASTICO C570	BRM	145	28	173	339	350		
11382	C625	BROCHE PLASTICO C625	BRM	109	21	130	255	300		
10952	C813	BROCHE PLASTICO ROJO	BRM	130	25	155	304	350		
11612	C412	BROCHES PLASTICO C412	BRM	98	19	117	229	350		
11613	C446	BROCHES PLASTICO C446	BRM	99	19	118	231	350		
11614	C72	BROCHES PLASTICO C72	BRM	146	28	174	341	350		
11383	C578	BROCHES PLASTICOS C578	BRM	164	31	195	383	380		
10226	MO142	BUJE ARTICULACION TRASERA NISSAN SENTRA	V TAPIA	750	143	893	1.752	2.500		
10227	MO250	BUJE BANDEJA COROLLA DAHIATSU	V TAPIA	1.620	308	1.928	3.785	4.500		
10228	NI712	BUJE BANDEJA DELANTERA NISSAN V16	V TAPIA	1.090	207	1.297	2.547	3.000		
10229	48654-16110 JP	BUJE BANDEJA INF TY TERCEL 90-99 YARIS NCP10 NCP12	GIMPORT	3.277	623	3.900	7.657	8.500		
10230	CHL022	BUJE BANDEJA INFERIOR CHEV LUV	V TAPIA	1.450	276	1.726	3.388	4.000		
10231	MO024	BUJE BANDEJA INFERIOR CHV MONZA	V TAPIA	950	181	1.131	2.220	3.000		
10232	8-94408-841	BUJE BANDEJA INFERIOR CORTO CHEV LUV 4ZD1	ALSACIA	3.450	656	4.106	8.061	9.000		
10233	MC291	BUJE BANDEJA INFERIOR CORTO TY HILUX	V TAPIA	5.600	1.064	6.664	13.085	13.900		
10234	8-94408-842-0	BUJE BANDEJA INFERIOR DELANTERA CHEV TROPPER 4ZD1 2,3	ALSACIA	6.310	1.199	7.509	14.744	15.000		
10235	MC714	BUJE BANDEJA INFERIOR H100	V TAPIA	2.340	445	2.785	5.468	6.000		
10236	MC290	BUJE BANDEJA INFERIOR LARGO TY HILUX	V TAPIA	6.000	1.140	7.140	14.019	14.900		
10237	MO140	BUJE BANDEJA INFERIOR NISSAN V-16 	V TAPIA	1.890	359	2.249	4.416	4.500		
10238	MO335	BUJE BANDEJA INFRIOR NISSAN V16 Y SUNNY	V TAPIA	1.900	361	2.261	4.439	4.500		
10239	CHL023	BUJE BANDEJA SUPERIOR CHEV LUV	V TAPIA	1.380	262	1.642	3.224	3.500		
10240	CHL024	BUJE BANDEJA SUPERIOR CHEV LUV 80	V TAPIA	1.380	262	1.642	3.224	3.500		
10241	8-94408-840-2	BUJE BANDEJA SUPERIOR CHV LUV 1,6-2,2-2,3-4ZA1-4ZD1 89-05	ALSACIA	3.050	580	3.630	7.126	7.500		
10242	MC712	BUJE BANDEJA SUPERIOR DELANTERA H100  40X46X24	V TAPIA	2.430	462	2.892	5.678	6.000		
10243	MC711	BUJE BANDEJA SUPERIOR DELANTERA H100 24X39	V TAPIA	2.000	380	2.380	4.673	6.000		
10244	MC54	BUJE BANDEJA SUPERIOR NISSAN D21 J18-J16	V TAPIA	1.450	276	1.726	3.388	4.000		
10245	MC292	BUJE BANDEJA SUPERIOR TY HILUX	V TAPIA	4.800	912	5.712	11.215	13.000		
10246	48655-52010 JP	BUJE BANDEJA SUSP INF TRASERA TY YARIS NCP10 NCP12 99-04	GIMPORT	6.504	1.236	7.740	15.197	15.500		
10247	8-94408-840-2	BUJE BANDEJA SUSPENSION SUPERIOR DEL TRAS CHEV LUV 89-06 2WD 4WD	GIMPORT	2.723	517	3.240	6.362	7.000		
10248	MC263	BUJE BANDEJA TOYOTA NEW YARIS	V TAPIA	3.500	665	4.165	8.178	9.000		
10249	TY1903	BUJE BANDEJA TOYOTA TERCEL	V TAPIA	1.450	276	1.726	3.388	4.000		
10250	MC251	BUJE BANDEJA TY COROLLA 14X38,2	V TAPIA	1.560	296	1.856	3.645	4.500		
10251	MC250	BUJE BANDEJA TY COROLLA/CHARMAN 12,5X32,4X30,5MM	V TAPIA	2.460	467	2.927	5.748	6.500		
10252	MC268	BUJE BANDEJA TY COROLLLA 2007 ADELANTE	V TAPIA	2.400	456	2.856	5.608	6.500		
10253	MC261	BUJE BANDEJA TY TERCEL	V TAPIA	1.450	276	1.726	3.388	4.000		
10254	TY105	BUJE BANDEJA TY TERCEL 97-2000	V TAPIA	1.450	276	1.726	3.388	4.000		
10255	MO319	BUJE CHASIS ISUZO 2,7 2006	V TAPIA	2.600	494	3.094	6.075	7.000		
10256	TY1904	BUJE DELANTERO TY TERCEL	V TAPIA	1.450	276	1.726	3.388	4.000		
10257	MO160	BUJE INFERIOR TY DINA	V TAPIA	3.200	608	3.808	7.477	9.000		
10258	MC723	BUJE PAQUE RESORTE H1	V TAPIA	2.490	473	2.963	5.818	6.500		
10259	CHL018	BUJE PAQUETE DELANTERO CHEV LUV	V TAPIA	295	56	351	689	1.000		
10260	CHL019	BUJE PAQUETE RESORTE CHEV LUV	V TAPIA	200	38	238	467	900		
10261	HY627	BUJE PAQUETE RESORTE H100 CORTO	V TAPIA	300	57	357	701	1.000		
10262	MC701	BUJE PAQUETE RESORTE HY H100	V TAPIA	2.890	549	3.439	6.753	7.000		
10263	HY628	BUJE PAQUETE RESORTE HY H100 LARGO	V TAPIA	300	57	357	701	1.000		
10264	NI772	BUJE PAQUETE RESORTE NISSAN D21 D	V TAPIA	300	57	357	701	900		
10265	NI778	BUJE PAQUETE RESORTE NISSAN J18	V TAPIA	200	38	238	467	900		
10266	MC253	BUJE PAQUETE RESORTE TY DIMAX	V TAPIA	1.915	364	2.279	4.474	5.500		
10267	MC254	BUJE PAQUETE RESORTE TY HIACE	V TAPIA	1.990	378	2.368	4.650	5.500		
10268	NI767	BUJE PAQUETE TRASERO NISSAN D21	V TAPIA	200	38	238	467	900		
10269	MO414	BUJE PUNTA BANDEJA NEW SENTRA	V TAPIA	2.500	475	2.975	5.841	6.500		
10270	MC545	BUJE PUNTA BANDEJA NISSAN SENTRA	V TAPIA	2.900	551	3.451	6.776	7.000		
10271	MC269	BUJE PUNTA BANDEJA TY COROLLA 2007 ADELANTE	V TAPIA	4.350	827	5.177	10.164	10.000		
10272	JN088	BUJE SILENT BLOCK BRASO ESTABILIZADOR TRASERO	V TAPIA	1.390	264	1.654	3.248	4.000		
10273	MO411	BUJE TENSOR DELANTERO CHV CORSA	V TAPIA	2.690	511	3.201	6.285	7.500		
10274	MO411	BUJE TRASERO OPEL CORSA AÑO 2000	V TAPIA	2.690	511	3.201	6.285	7.000		
10275	MC259	BUJESOPORTE MOTOR TY TERCEL	V TAPIA	4.300	817	5.117	10.047	9.900		
11257	BPR5FS	BUJIA BPR5FS NKG	RODACAR	929	177	1.106	2.171	1.700		
10276	RC21	BUJIA CHAMPION CON ELECTRODO ESCONDIDO DADO 16	RODACAR	1.177	224	1.401	2.750	2.800		
10277	W16EX	BUJIA DENSO W16EX	RODACAR	725	138	863	1.694	1.600		
10295	4119	BUJIA DENSO W16EXRU	BENLUB	798	152	950	1.865	1.700		
